video_id,title,url,upload_date,view_count,duration,description
_HnN44SoAP8,Visa Antitrust & U Options Chain Analysis | Stock Market Update,https://www.youtube.com/watch?v=_HnN44SoAP8,,696.0,852.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
j4-v_JEq8Sw,GameStop ATM Offering Complete: In-Depth Options Analysis,https://www.youtube.com/watch?v=j4-v_JEq8Sw,,4976.0,752.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
MJdXttzj07k,Sunday Stock Market Outlook,https://www.youtube.com/watch?v=MJdXttzj07k,,676.0,446.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
kKj42RQqR7o,Using Paper Trading to Make More Money,https://www.youtube.com/watch?v=kKj42RQqR7o,,574.0,940.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
fGOxBtIqzBs,Analyzing Gamestop's Recent Surge,https://www.youtube.com/watch?v=fGOxBtIqzBs,,4659.0,600.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
tVkDtu_mOjI,"Gamestop Options, Ryan Cohen, & Chewy Offering",https://www.youtube.com/watch?v=tVkDtu_mOjI,,1840.0,627.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
HuQJywyMaT0,Fed Rate Cut Implications | Stock Market News,https://www.youtube.com/watch?v=HuQJywyMaT0,,1494.0,525.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
cHPNVLWHf8k,"FOMC, CHWY, & GME Analysis",https://www.youtube.com/watch?v=cHPNVLWHf8k,,1733.0,782.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
X1Hca7h6eBQ,GameStop Options Analysis,https://www.youtube.com/watch?v=X1Hca7h6eBQ,,2804.0,626.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
TjjfgZ7o68I,"FOMC, Indices & Sector Levels | Stock Market News",https://www.youtube.com/watch?v=TjjfgZ7o68I,,663.0,876.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
6Ifus0KfJYQ,How I Analyze the Stock Market to Build Ideas,https://www.youtube.com/watch?v=6Ifus0KfJYQ,,590.0,563.0,"Technical Analysis for Options Traders: https://youtu.be/92W1K8z2DKU

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct..."
-NzEb1zc1bw,Rate Cuts & GME | Stock Market News,https://www.youtube.com/watch?v=-NzEb1zc1bw,,2340.0,968.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
EzfR61qH4DI,"WFC, ADBE, GME Stock Market News",https://www.youtube.com/watch?v=EzfR61qH4DI,,2433.0,827.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
u7Q26iOXaHo,"Analysis: NVDA, CHWY, WOOF | Stock Market News",https://www.youtube.com/watch?v=u7Q26iOXaHo,,993.0,793.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
X_uVb-PoRnM,GME Earnings & Flow Analysis | Stock Market News,https://www.youtube.com/watch?v=X_uVb-PoRnM,,5173.0,1388.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
KJbt4Bi-59w,"ORCL and GME Earnings, AAPL iPhone | Stock Market Update",https://www.youtube.com/watch?v=KJbt4Bi-59w,,1564.0,563.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
U6PB971mSlI,How I Trade Options,https://www.youtube.com/watch?v=U6PB971mSlI,,3172.0,1006.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
RG_ZzRP4mNM,Roaring Kitty Update - CHWY & GME,https://www.youtube.com/watch?v=RG_ZzRP4mNM,,8590.0,755.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
DeQ8wc28Bic,Roaring Kitty Out of CHWY into GME?,https://www.youtube.com/watch?v=DeQ8wc28Bic,,4687.0,180.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
rjj0k0T0384,"AVGO Earnings, Tech, GME Options | Stock Market Update",https://www.youtube.com/watch?v=rjj0k0T0384,,1316.0,727.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
m1cO50COTFs,"SMCI Downgrade, NVDA Drop, GME Options | Stock Market Update",https://www.youtube.com/watch?v=m1cO50COTFs,,1935.0,1190.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
EvZE2RIwFE4,Prop Firm to Options - @optionswithdavis  | The Outlier Podcast Ep76,https://www.youtube.com/watch?v=EvZE2RIwFE4,,862.0,2833.0,"Check out Davis' YouTube channel here: @optionswithdavis 

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more...."
2I6SPZjnjew,NVDA Market Correction & Analysis of Fund GME Holdings,https://www.youtube.com/watch?v=2I6SPZjnjew,,3075.0,1219.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
Gsy_ncfFBpo,Market Overview & Trade Review | Stock Market Update,https://www.youtube.com/watch?v=Gsy_ncfFBpo,,861.0,1275.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
ToCr_B-i9mI,Roaring Kitty's OLD GME Options Trades,https://www.youtube.com/watch?v=ToCr_B-i9mI,,3655.0,898.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
JJv88Q2HbNM,Complete Ratio Call Diagonal Option Strategy Guide,https://www.youtube.com/watch?v=JJv88Q2HbNM,,1606.0,2422.0,"Ratio Diagonal Playlist. https://www.youtube.com/playlist?list=PLAFDZ3YyC4rQWY09SaAHdkIM9Pq3pa12J
Option Liquidity Video. https://youtu.be/RJPIDB___YE

💡 Join the Outlier Pro Patreon Community..."
y9V3b-cbkr8,GME IS ALIVE | Stock Market Update,https://www.youtube.com/watch?v=y9V3b-cbkr8,,4347.0,682.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
0gle3um9MoE,"Tech Sector, DG, NVDA, GME Analysis | Stock Market Recap",https://www.youtube.com/watch?v=0gle3um9MoE,,1491.0,517.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
a02m0ETxjkk,NVDA & CHWY Earnings Beat? GME Analysis | Stock Market Update,https://www.youtube.com/watch?v=a02m0ETxjkk,,2060.0,871.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
hfPSSF3nRDA,"NVDA, CWHY, GME Options Analysis | Stock Market Update",https://www.youtube.com/watch?v=hfPSSF3nRDA,,2238.0,1307.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
BhkjwgGvZGY,NVDA & GME Stock Analysis & Options Overview | Stock Market Update,https://www.youtube.com/watch?v=BhkjwgGvZGY,,1761.0,1112.0,"1. https://youtu.be/TMNRTsBeaHE
2. https://youtu.be/efWEgEzrBAI

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A,..."
P3HXJxM0S0M,Stock Market & GME Look Ahead,https://www.youtube.com/watch?v=P3HXJxM0S0M,,1372.0,365.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
TMNRTsBeaHE,Thinkorswim Analyze Tab: A Complete Walkthrough for Traders,https://www.youtube.com/watch?v=TMNRTsBeaHE,,576.0,843.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
d1vwalhsuig,GME & CHWY Options Expiration Week,https://www.youtube.com/watch?v=d1vwalhsuig,,1428.0,620.0,"https://youtu.be/0kXY1hY--Ww

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrad..."
78EjRKsvDQA,Market Reaction to Economic Data & GME Analysis,https://www.youtube.com/watch?v=78EjRKsvDQA,,1707.0,581.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
hp6dxITu8Dk,SIRI & GME Options Analysis | Stock Market Update,https://www.youtube.com/watch?v=hp6dxITu8Dk,,2253.0,457.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
BrLsg_ig6uk,Finding Strength w/ Matt Caruso | The Outlier Podcast Ep75,https://www.youtube.com/watch?v=BrLsg_ig6uk,,372.0,3101.0,"@carusoinsights 
https://www.carusoinsights.com/

💡Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patr..."
Dj0jI9ykCeU,PANW Earnings & GME Analysis | Stock Market News,https://www.youtube.com/watch?v=Dj0jI9ykCeU,,1188.0,591.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
FqRCqLNv9FU,GME Update and CHWY Options Trade,https://www.youtube.com/watch?v=FqRCqLNv9FU,,2473.0,493.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
qN1fw2Ckkd8,Stock Market Outlook: Trends & Predictions,https://www.youtube.com/watch?v=qN1fw2Ckkd8,,1150.0,1050.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
S8MTHULEuBI,Mastering Options Portfolio Management: Key Strategies for Success,https://www.youtube.com/watch?v=S8MTHULEuBI,,806.0,1022.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
n2eS41ckh5A,GME Option Expiration and BBBY Case,https://www.youtube.com/watch?v=n2eS41ckh5A,,2176.0,701.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
nSZp-hUSjdk,"Market Rebounding | GME, CRWD, SIGA, CHWY",https://www.youtube.com/watch?v=nSZp-hUSjdk,,1493.0,923.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
PzWLuzDBN6k,"Market Recap | mpox, SIGA, CSCO, GME",https://www.youtube.com/watch?v=PzWLuzDBN6k,,1325.0,1121.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
UZOcepy6VxY,Effective Portfolio Management w/ Tom Basso | The Outlier Podcast Ep74,https://www.youtube.com/watch?v=UZOcepy6VxY,,414.0,2584.0,"Tom Basso's Website. https://enjoytheride.world/
Tom's X Page. https://x.com/basso_tom

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade..."
bZ4I9a-QYlw,Quiet Market & GME Overview,https://www.youtube.com/watch?v=bZ4I9a-QYlw,,1474.0,392.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
QeesqIsDnrA,Market Update & GME Options Chain Review,https://www.youtube.com/watch?v=QeesqIsDnrA,,2294.0,739.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
zT5fLCxdjDA,Stock Market Looking Shakey + GME & CHWY Option Analysis,https://www.youtube.com/watch?v=zT5fLCxdjDA,,2853.0,1742.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
RJPIDB___YE,Option Liquidity and Bid Ask Spread Explained: A Complete Guide,https://www.youtube.com/watch?v=RJPIDB___YE,,1031.0,1052.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
RAj7HHErd4o,"Trading Choppy Markets, CHWY & GME Options | Stock Market Update",https://www.youtube.com/watch?v=RAj7HHErd4o,,3608.0,1766.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
FnVyDaukQZE,Full Time Options Trading w/ @StockMarketOptionsTrading  | The Outlier Podcast Ep73,https://www.youtube.com/watch?v=FnVyDaukQZE,,1067.0,3757.0,"SMOT Podcast. https://open.spotify.com/show/3s4Y0OZIZMH0vyKbDiciu3
Twitter. https://x.com/OptionAssassin
https://www.alphacrunching.com/

💡 Join the Outlier Pro Patreon Community for weekly..."
Udy0f07p2O8,Trading Reversals & GME Short Puts Hammered,https://www.youtube.com/watch?v=Udy0f07p2O8,,3570.0,1400.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
PVTMNm5dH6g,Ratio Put Diagonal Explained: A Powerful Bearish Option Strategy,https://www.youtube.com/watch?v=PVTMNm5dH6g,,1855.0,2247.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
sO6MeSuuOXA,Market Decline & GME Update,https://www.youtube.com/watch?v=sO6MeSuuOXA,,2724.0,942.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
TTX-FFvReOk,Unemployment & GME Analysis,https://www.youtube.com/watch?v=TTX-FFvReOk,,2447.0,959.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
j7hF0WXnfxA,"Market Recap: FOMC, META, CRWD & GME Position Adjustment",https://www.youtube.com/watch?v=j7hF0WXnfxA,,2941.0,1341.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
eyHC3-yuANg,Tales of a Trader with Tom Sosnoff | The Outlier Podcast Ep72,https://www.youtube.com/watch?v=eyHC3-yuANg,,1064.0,3734.0,"Updated Links. https://linktr.ee/outliertrading Connect with Tom and his team at tastylive. https://www.tastylive.com/
@tastyliveshow 

💡 Join the Outlier Pro Patreon Community for weekly..."
UjVO61nDAoc,GME Options Update - Broken Support,https://www.youtube.com/watch?v=UjVO61nDAoc,,3201.0,334.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
HpuG8zJ193E,GME Put Option Activity,https://www.youtube.com/watch?v=HpuG8zJ193E,,3741.0,704.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
bS81-wgP3-E,Rate Statement & GME Options Update,https://www.youtube.com/watch?v=bS81-wgP3-E,,2828.0,689.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
IM2LefSdT5g,Searching for the Best 0DTE SPX Options Strategy,https://www.youtube.com/watch?v=IM2LefSdT5g,,2574.0,899.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
1O0HX-C-4PU,Andrew Left Fraud and GME Options,https://www.youtube.com/watch?v=1O0HX-C-4PU,,5368.0,1554.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
MpkbcFWS9pk,GME Strategy Session: Analyzing the Stock and Options Chain,https://www.youtube.com/watch?v=MpkbcFWS9pk,,4023.0,1300.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
ILHEm19JYs8,"QQQ, GOOG, & GME | Market Update",https://www.youtube.com/watch?v=ILHEm19JYs8,,3493.0,605.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patre..."
YGm5Rh1b1uc,Becoming a Daytrader w/ @HumbledTraderOfficial | The Outlier Podcast Ep71,https://www.youtube.com/watch?v=YGm5Rh1b1uc,,755.0,3541.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
3J1_0s0qHPU,GME Options Update - Slow Day,https://www.youtube.com/watch?v=3J1_0s0qHPU,,2660.0,445.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
XG_sFyM1oeo,Market Update - CRWD & GME,https://www.youtube.com/watch?v=XG_sFyM1oeo,,6273.0,886.0,"Updated Links. https://linktr.ee/outliertrading 💡 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
btR9-SRsxLU,"Stock Market Outlook - DJT, CRWD, GME",https://www.youtube.com/watch?v=btR9-SRsxLU,,4960.0,1235.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
Tph4DYCoyqI,Managing Options Positions & Expected Return,https://www.youtube.com/watch?v=Tph4DYCoyqI,,2815.0,1112.0,"Updated Links. https://linktr.ee/outliertrading Buying Call Options Smarter. https://youtu.be/0kXY1hY--Ww
Building a Profitable Options Strategy. https://youtu.be/qZAPN7FHxjg

💡 Join the..."
7YJRaNJjh00,GME Options Max Pain,https://www.youtube.com/watch?v=7YJRaNJjh00,,7620.0,708.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
6Q76ymfUDpc,GME Options Update 200k OTM Calls,https://www.youtube.com/watch?v=6Q76ymfUDpc,,6541.0,681.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
PGmVCL_kf44,GME Options Analysis & Market Update,https://www.youtube.com/watch?v=PGmVCL_kf44,,7617.0,1029.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
dtpj5VcLnjg,End of Year Melt Up w/ David Hunter | The Outlier Podcast Ep70,https://www.youtube.com/watch?v=dtpj5VcLnjg,,40970.0,4138.0,"Updated Links. https://linktr.ee/outliertrading David's Twitter Page. https://x.com/DaveHcontrarian

📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis,..."
lx5bFeaCCZA,BIG GME Call Options Activity and After Hours Move,https://www.youtube.com/watch?v=lx5bFeaCCZA,,12681.0,889.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
BSRH0cjr3PE,GME Options Chain Getting Active,https://www.youtube.com/watch?v=BSRH0cjr3PE,,8187.0,1055.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
H3xXeI3rJHk,July Options Expiration Week and GME Update,https://www.youtube.com/watch?v=H3xXeI3rJHk,,6551.0,896.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
x-2ph5i_CGQ,Comprehensive Guide to Rolling Options,https://www.youtube.com/watch?v=x-2ph5i_CGQ,,2620.0,957.0,"Updated Links. https://linktr.ee/outliertrading 

💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.pat..."
OpIcx1TbPSM,BIG Call Buying in GME,https://www.youtube.com/watch?v=OpIcx1TbPSM,,10280.0,882.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
zzhQHx9uWno,GME Expiration Cycle Update,https://www.youtube.com/watch?v=zzhQHx9uWno,,8084.0,888.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
f-PI_SmDAic,GME Call Options Expanding,https://www.youtube.com/watch?v=f-PI_SmDAic,,8300.0,648.0,"Updated Links. https://linktr.ee/outliertrading 📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests..."
apJP5YqqIXg,UFC Fighter Turned Trader - Nik Lentz | The Outlier Podcast Ep69,https://www.youtube.com/watch?v=apJP5YqqIXg,,710.0,3796.0,"📈 Join the Outlier Patreon for weekly workshops, trade analysis, trader resources, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights Newsletter. https://esinv..."
WA9ZhjJp974,$234K GME Call Options,https://www.youtube.com/watch?v=WA9ZhjJp974,,8034.0,632.0,"📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights..."
G_XvH7Khulc,GME Options Update,https://www.youtube.com/watch?v=G_XvH7Khulc,,9684.0,762.0,"📈 Join the Outlier Pro Patreon Community for weekly workshops, market & trade analysis, direct Q&A, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights..."
8U4dz8MZL70,Is Roaring Kitty Buying SIRI Options?,https://www.youtube.com/watch?v=8U4dz8MZL70,,7011.0,1058.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
epGFY9R7U8I,Maximize Gains - Risk Management for Options Trading,https://www.youtube.com/watch?v=epGFY9R7U8I,,2956.0,1585.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
rZ58N_x3wqw,BIG GME Options Expiration,https://www.youtube.com/watch?v=rZ58N_x3wqw,,7736.0,853.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
w1FfibJhyUs,GME Options Flow Update,https://www.youtube.com/watch?v=w1FfibJhyUs,,6666.0,605.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
4ountK1Wflc,Top Energy and Geopolitical Trends Shaping 2024 - Doomberg | The Outlier Podcast Ep68,https://www.youtube.com/watch?v=4ountK1Wflc,,4187.0,4032.0,"https://doomberg.com/

📈 Join the Outlier Patreon for weekly workshops, trade analysis, trader resources, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights..."
1axDClx9vWQ,Maximize Your Gains: TSLA Ratio Call Diagonal Explained,https://www.youtube.com/watch?v=1axDClx9vWQ,,1552.0,830.0,"📈 Join the Outlier Patreon for weekly workshops, trade analysis, trader resources, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights Newsletter. https://esinv..."
vys1T-VeyFg,INSIDE Roaring Kitty's CHWY Position & GME Lawsuit,https://www.youtube.com/watch?v=vys1T-VeyFg,,8942.0,1245.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
bwXQblAyWc0,Deep Dive into GME Options,https://www.youtube.com/watch?v=bwXQblAyWc0,,9128.0,667.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
5K0UEOLDP5k,Finding Option Trades in Low Volatility Markets,https://www.youtube.com/watch?v=5K0UEOLDP5k,,1488.0,997.0,"0DTE Strategy comparison. https://youtu.be/z9YbIRtXbrg
Trading earnings. https://youtu.be/aio6XczsFFc
Mastering 0DTE Options. https://youtu.be/e7RklZt2PjE
5 strategies for all markets. https://yout..."
